,model_type,clf,parameters,auc-roc,accuracy,precision,recall,runtime,confusion_matrix,y_pred_probs
129,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 10}",0.51118979,0.70203056,0,0,0.336239576,"[[62301     0]
 [26443     0]]",[0.308175   0.30104854 0.30104854 ... 0.30104854 0.30104854 0.31293603]
130,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.549696841,0.70203056,0,0,3.014125109,"[[62301     0]
 [26443     0]]",[0.30205801 0.30114841 0.30114841 ... 0.30114841 0.30114841 0.30204401]
131,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1000}",0.59226455,0.70203056,0,0,29.44293761,"[[62301     0]
 [26443     0]]",[0.30132745 0.30118211 0.30118849 ... 0.30104619 0.30091206 0.30163238]
132,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1}",0.501000404,0.70203056,0,0,0.074032784,"[[62301     0]
 [26443     0]]",[0.30213077 0.30213077 0.30213077 ... 0.30213077 0.30213077 0.30213077]
133,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 10}",0.502951315,0.70203056,0,0,0.344241142,"[[62301     0]
 [26443     0]]",[0.30162027 0.30162027 0.28580552 ... 0.30162027 0.30162027 0.30162027]
134,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",0.550651238,0.70203056,0,0,3.033138752,"[[62301     0]
 [26443     0]]",[0.30057097 0.30071713 0.3008815  ... 0.30117799 0.30117799 0.30117799]
135,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1000}",0.591833437,0.70203056,0,0,29.61074758,"[[62301     0]
 [26443     0]]",[0.30168835 0.30120912 0.30122436 ... 0.30125015 0.30107158 0.30180247]
136,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1}",0.500075634,0.702075633,1,0.000151269,0.073051453,"[[62301     0]
 [26439     4]]",[0.30047735 0.30047735 0.30047735 ... 0.30047735 0.30047735 0.30047735]
137,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 10}",0.503623266,0.70203056,0,0,0.333216429,"[[62301     0]
 [26443     0]]",[0.30105233 0.29680508 0.30105233 ... 0.30105233 0.30105233 0.30105233]
138,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.53752114,0.70203056,0,0,2.956084251,"[[62301     0]
 [26443     0]]",[0.301254   0.30092819 0.301254   ... 0.301254   0.30306692 0.301254  ]
139,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1000}",0.591720514,0.70203056,0,0,29.16575527,"[[62301     0]
 [26443     0]]",[0.30100897 0.30113671 0.30119001 ... 0.30129907 0.3010848  0.30145686]
140,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 20, 'n_estimators': 1}",0.500056849,0.70203056,0,0,0.073048353,"[[62301     0]
 [26443     0]]",[0.30192231 0.30192231 0.30192231 ... 0.30192231 0.30192231 0.30192231]
141,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 20, 'n_estimators': 10}",0.503602535,0.70203056,0,0,0.332215309,"[[62301     0]
 [26443     0]]",[0.30086826 0.30086826 0.30086826 ... 0.30086826 0.30086826 0.30086826]
142,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 20, 'n_estimators': 100}",0.547453318,0.70203056,0,0,3.048150301,"[[62301     0]
 [26443     0]]",[0.30189252 0.301004   0.301004   ... 0.301004   0.30037699 0.30230231]
143,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 20, 'n_estimators': 1000}",0.590644889,0.70203056,0,0,29.36789942,"[[62301     0]
 [26443     0]]",[0.30106376 0.30112252 0.30123703 ... 0.30123703 0.3009079  0.30145202]
144,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 1}",0.500029792,0.702041828,0.666666667,7.56E-05,0.078036547,"[[62300     1]
 [26441     2]]",[0.30010767 0.30010767 0.30010767 ... 0.30010767 0.30010767 0.30010767]
145,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 10}",0.500575577,0.70203056,0,0,0.331216574,"[[62301     0]
 [26443     0]]",[0.30204908 0.30204908 0.30204908 ... 0.30204908 0.30204908 0.30204908]
146,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",0.507655861,0.70203056,0,0,2.890054703,"[[62301     0]
 [26443     0]]",[0.30121011 0.30121011 0.30121011 ... 0.30121011 0.30121011 0.30121011]
147,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 1000}",0.558175222,0.70203056,0,0,28.58033872,"[[62301     0]
 [26443     0]]",[0.30128257 0.30124341 0.30120443 ... 0.30124341 0.30118664 0.30131061]
148,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 1}",0.500032102,0.70203056,0,0,0.073049784,"[[62301     0]
 [26443     0]]",[0.30162519 0.30162519 0.30162519 ... 0.30162519 0.30162519 0.30162519]
149,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 10}",0.500186717,0.70203056,0,0,0.328231812,"[[62301     0]
 [26443     0]]",[0.30128297 0.30128297 0.30128297 ... 0.30128297 0.30128297 0.30128297]
150,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",0.516662106,0.70203056,0,0,2.867037535,"[[62301     0]
 [26443     0]]",[0.30096768 0.30128402 0.30128402 ... 0.30128402 0.30128402 0.30128402]
151,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 1000}",0.552533004,0.70203056,0,0,28.26211214,"[[62301     0]
 [26443     0]]",[0.30078166 0.30116743 0.30117747 ... 0.30120655 0.30117496 0.30120655]
152,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 1}",0.50014744,0.70203056,0,0,0.075034857,"[[62301     0]
 [26443     0]]",[0.30132901 0.30132901 0.30132901 ... 0.30132901 0.30132901 0.30132901]
153,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 10}",0.500943712,0.70203056,0,0,0.347229481,"[[62301     0]
 [26443     0]]",[0.30101119 0.30101119 0.30101119 ... 0.30101119 0.30101119 0.306101  ]
154,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",0.505721873,0.70203056,0,0,2.880029678,"[[62301     0]
 [26443     0]]",[0.30111713 0.30111713 0.30111713 ... 0.30111713 0.30111713 0.30111713]
155,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 1000}",0.557313795,0.70203056,0,0,28.49425912,"[[62301     0]
 [26443     0]]",[0.30120724 0.30114621 0.30118702 ... 0.30087876 0.30116091 0.30118024]
156,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'log2', 'min_samples_split': 20, 'n_estimators': 1}",0.499991974,0.702019291,0,0,0.074032307,"[[62300     1]
 [26443     0]]",[0.30052895 0.30052895 0.30052895 ... 0.30052895 0.30052895 0.30052895]
157,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'log2', 'min_samples_split': 20, 'n_estimators': 10}",0.500272602,0.70203056,0,0,0.321207762,"[[62301     0]
 [26443     0]]",[0.30141355 0.30141355 0.30141355 ... 0.30141355 0.30141355 0.30141355]
158,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'log2', 'min_samples_split': 20, 'n_estimators': 100}",0.506797068,0.70203056,0,0,2.877027512,"[[62301     0]
 [26443     0]]",[0.30122734 0.30122734 0.30122734 ... 0.30122734 0.30122734 0.30122734]
159,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'log2', 'min_samples_split': 20, 'n_estimators': 1000}",0.554751005,0.70203056,0,0,28.40521693,"[[62301     0]
 [26443     0]]",[0.30117462 0.30122225 0.30122225 ... 0.30091943 0.30115726 0.30122225]
160,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1}",0.502632099,0.70216578,0.833333333,0.000567258,0.083038568,"[[62298     3]
 [26428    15]]",[0.30045883 0.30045883 0.30045883 ... 0.30045883 0.30045883 0.30045883]
161,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 10}",0.513956007,0.70203056,0,0,0.427320004,"[[62301     0]
 [26443     0]]",[0.30224808 0.30224808 0.30224808 ... 0.30224808 0.30224808 0.30224808]
162,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.580196404,0.70203056,0,0,3.864749908,"[[62301     0]
 [26443     0]]",[0.30115986 0.29966965 0.30112433 ... 0.30112433 0.29918662 0.30483363]
163,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1000}",0.603553137,0.70203056,0,0,37.87767529,"[[62301     0]
 [26443     0]]",[0.30128638 0.30068485 0.30102373 ... 0.30120471 0.29990594 0.30325041]
164,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1}",0.501490664,0.701985486,0.454545455,0.000756344,0.086041451,"[[62277    24]
 [26423    20]]",[0.29983706 0.29983706 0.29983706 ... 0.29983706 0.29983706 0.29983706]
165,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 10}",0.517714538,0.70203056,0,0,0.413274765,"[[62301     0]
 [26443     0]]",[0.30126053 0.30126053 0.30126053 ... 0.30126053 0.30126053 0.30126053]
166,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",0.579871632,0.70203056,0,0,3.907762289,"[[62301     0]
 [26443     0]]",[0.30031074 0.30119047 0.30119047 ... 0.30119047 0.29861473 0.30345133]
167,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1000}",0.603771024,0.70203056,0,0,38.6594944,"[[62301     0]
 [26443     0]]",[0.30193925 0.30057417 0.30099087 ... 0.30036764 0.30011577 0.30476411]
168,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1}",0.501116962,0.701985486,0.454545455,0.000756344,0.092045307,"[[62277    24]
 [26423    20]]",[0.30164323 0.30164323 0.30164323 ... 0.30164323 0.30164323 0.30164323]
169,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 10}",0.524407431,0.70203056,0,0,0.419277668,"[[62301     0]
 [26443     0]]",[0.29500198 0.30121382 0.30121382 ... 0.30121382 0.30121382 0.30121382]
170,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.580217815,0.70203056,0,0,3.754671574,"[[62301     0]
 [26443     0]]",[0.30166527 0.3009333  0.30130479 ... 0.30130479 0.30040014 0.3033374 ]
171,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='entropy',
            max_depth=20, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=20,
            min_weight_fraction_leaf=0.0, n_estimators=1000, n_jobs=1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1000}",0.602136793,0.70203056,0,0,37.75386548,"[[62301     0]
 [26443     0]]",[0.30200122 0.30021523 0.30099821 ... 0.30105376 0.30006854 0.30292307]
